type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7513866,0,110,0,0,7.77052,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 -2 -24 -2 -26 -3 -26 -4 -27 -5 -23 -5 -24 -6 -23 -6 -24 -6 -24 -8 -24 -8 -24 -9 -23 -9 -23 -9 -21 -9 -24 -8 -20 -8 -21 -8 -21 -8 -20 -8 -20 -8 -21 -8 -20 -9 -20 -8 -21 -8 -20 -6 0 0 -20 -6 -21 -6 -20 -5 -20 -4 -18 -5 -20 -4 -20 -5 -19 -3 -20 -2 -19 -2 -20 -1 -19 -3 -20 -2 -19 -1 -20 -1 -19 1 -21 1 -18 2 -19 1 -18 2 -19 2 -19 2 -20 2 -19 3 -20 1 -18 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7513866,0,110,0,0,7.77679,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 -2 -24 -2 -26 -3 -26 -4 -27 -5 -23 -5 -24 -6 -23 -6 -24 -6 -24 -8 -24 -8 -24 -9 -23 -9 -23 -9 -21 -9 -24 -8 -20 -8 -21 -8 -21 -8 -20 -8 -20 -8 -21 -8 -20 -9 -20 -8 -21 -8 -20 -6 0 0 -20 -6 -21 -6 -20 -5 -20 -4 -18 -5 -20 -4 -20 -5 -19 -3 -20 -2 -19 -2 -20 -1 -19 -3 -20 -2 -19 -1 -20 -1 -19 1 -21 1 -18 2 -19 1 -18 2 -19 2 -19 2 -20 2 -19 3 -20 1 -18 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7514291,0,110,0,0,7.7831,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 23 8 22 9 23 7 24 7 24 5 23 4 23 4 23 3 23 4 23 3 24 3 24 3 23 2 23 1 22 2 24 2 21 1 21 1 20 1 20 0 20 1 21 0 20 2 20 2 21 3 19 0 0 2 19 3 20 4 19 4 18 3 18 4 18 4 19 4 18 5 18 6 17 7 17 6 17 7 17 8 17 7 17 8 16 9 18 9 15 8 16 9 14 9 16 9 16 10 16 11 15 10 16 10 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7514291,0,110,0,0,7.78842,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 23 8 22 9 23 7 24 7 24 5 23 4 23 4 23 3 23 4 23 3 24 3 24 3 23 2 23 1 22 2 24 2 21 1 21 1 20 1 20 0 20 1 21 0 20 2 20 2 21 3 19 0 0 2 19 3 20 4 19 4 18 3 18 4 18 4 19 4 18 5 18 6 17 7 17 6 17 7 17 8 17 7 17 8 16 9 18 9 15 8 16 9 14 9 16 9 16 10 16 11 15 10 16 10 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7514291,0,110,0,0,7.79376,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 23 8 22 9 23 7 24 7 24 5 23 4 23 4 23 3 23 4 23 3 24 3 24 3 23 2 23 1 22 2 24 2 21 1 21 1 20 1 20 0 20 1 21 0 20 2 20 2 21 3 19 0 0 2 19 3 20 4 19 4 18 3 18 4 18 4 19 4 18 5 18 6 17 7 17 6 17 7 17 8 17 7 17 8 16 9 18 9 15 8 16 9 14 9 16 9 16 10 16 11 15 10 16 10 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7514291,0,110,0,0,7.79906,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 23 8 22 9 23 7 24 7 24 5 23 4 23 4 23 3 23 4 23 3 24 3 24 3 23 2 23 1 22 2 24 2 21 1 21 1 20 1 20 0 20 1 21 0 20 2 20 2 21 3 19 0 0 2 19 3 20 4 19 4 18 3 18 4 18 4 19 4 18 5 18 6 17 7 17 6 17 7 17 8 17 7 17 8 16 9 18 9 15 8 16 9 14 9 16 9 16 10 16 11 15 10 16 10 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7514291,0,110,0,0,7.80443,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 23 8 22 9 23 7 24 7 24 5 23 4 23 4 23 3 23 4 23 3 24 3 24 3 23 2 23 1 22 2 24 2 21 1 21 1 20 1 20 0 20 1 21 0 20 2 20 2 21 3 19 0 0 2 19 3 20 4 19 4 18 3 18 4 18 4 19 4 18 5 18 6 17 7 17 6 17 7 17 8 17 7 17 8 16 9 18 9 15 8 16 9 14 9 16 9 16 10 16 11 15 10 16 10 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7514291,0,110,0,0,7.80973,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 23 8 22 9 23 7 24 7 24 5 23 4 23 4 23 3 23 4 23 3 24 3 24 3 23 2 23 1 22 2 24 2 21 1 21 1 20 1 20 0 20 1 21 0 20 2 20 2 21 3 19 0 0 2 19 3 20 4 19 4 18 3 18 4 18 4 19 4 18 5 18 6 17 7 17 6 17 7 17 8 17 7 17 8 16 9 18 9 15 8 16 9 14 9 16 9 16 10 16 11 15 10 16 10 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,1,6,1,7514716,0,110,0,0,7.81505,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -20 16 -18 17 -19 19 -19 19 -17 18 -15 19 -15 18 -15 20 -14 19 -14 20 -14 21 -15 20 -13 20 -13 20 -11 21 -14 18 -12 18 -11 17 -11 18 -10 19 -10 19 -11 18 -10 17 -11 19 -12 16 -12 0 0 17 -12 16 -13 15 -13 15 -13 15 -11 15 -13 16 -13 14 -13 14 -14 13 -14 12 -15 13 -13 12 -15 12 -15 12 -15 11 -16 12 -17 10 -16 10 -15 9 -16 11 -16 11 -16 11 -17 8 -18 10 -17 8 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7721350,0,110,0,0,7.89679,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 5 21 5 24 5 23 7 24 8 20 7 22 8 20 9 21 10 21 11 21 11 21 11 20 11 19 12 18 12 21 11 17 10 18 11 16 10 17 11 17 11 17 11 17 11 17 10 18 11 17 9 0 0 17 9 18 9 17 8 18 7 15 8 17 7 17 8 16 6 18 6 17 5 18 5 17 6 17 5 17 4 18 5 17 3 20 4 16 2 18 2 17 1 18 2 18 2 19 2 18 1 18 3 17 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7721350,0,110,0,0,7.90277,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 5 21 5 24 5 23 7 24 8 20 7 22 8 20 9 21 10 21 11 21 11 21 11 20 11 19 12 18 12 21 11 17 10 18 11 16 10 17 11 17 11 17 11 17 11 17 10 18 11 17 9 0 0 17 9 18 9 17 8 18 7 15 8 17 7 17 8 16 6 18 6 17 5 18 5 17 6 17 5 17 4 18 5 17 3 20 4 16 2 18 2 17 1 18 2 18 2 19 2 18 1 18 3 17 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7721350,0,110,0,0,7.9082,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 5 21 5 24 5 23 7 24 8 20 7 22 8 20 9 21 10 21 11 21 11 21 11 20 11 19 12 18 12 21 11 17 10 18 11 16 10 17 11 17 11 17 11 17 11 17 10 18 11 17 9 0 0 17 9 18 9 17 8 18 7 15 8 17 7 17 8 16 6 18 6 17 5 18 5 17 6 17 5 17 4 18 5 17 3 20 4 16 2 18 2 17 1 18 2 18 2 19 2 18 1 18 3 17 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7721350,0,110,0,0,7.91362,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 5 21 5 24 5 23 7 24 8 20 7 22 8 20 9 21 10 21 11 21 11 21 11 20 11 19 12 18 12 21 11 17 10 18 11 16 10 17 11 17 11 17 11 17 11 17 10 18 11 17 9 0 0 17 9 18 9 17 8 18 7 15 8 17 7 17 8 16 6 18 6 17 5 18 5 17 6 17 5 17 4 18 5 17 3 20 4 16 2 18 2 17 1 18 2 18 2 19 2 18 1 18 3 17 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7721350,0,110,0,0,7.91904,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 5 21 5 24 5 23 7 24 8 20 7 22 8 20 9 21 10 21 11 21 11 21 11 20 11 19 12 18 12 21 11 17 10 18 11 16 10 17 11 17 11 17 11 17 11 17 10 18 11 17 9 0 0 17 9 18 9 17 8 18 7 15 8 17 7 17 8 16 6 18 6 17 5 18 5 17 6 17 5 17 4 18 5 17 3 20 4 16 2 18 2 17 1 18 2 18 2 19 2 18 1 18 3 17 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7721350,0,110,0,0,7.92447,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 5 21 5 24 5 23 7 24 8 20 7 22 8 20 9 21 10 21 11 21 11 21 11 20 11 19 12 18 12 21 11 17 10 18 11 16 10 17 11 17 11 17 11 17 11 17 10 18 11 17 9 0 0 17 9 18 9 17 8 18 7 15 8 17 7 17 8 16 6 18 6 17 5 18 5 17 6 17 5 17 4 18 5 17 3 20 4 16 2 18 2 17 1 18 2 18 2 19 2 18 1 18 3 17 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7722045,0,110,0,0,7.92996,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -9 -22 -9 -24 -10 -23 -11 -24 -12 -20 -11 -21 -12 -20 -12 -20 -13 -20 -14 -20 -14 -20 -15 -19 -15 -19 -15 -17 -15 -20 -15 -17 -13 -18 -14 -16 -13 -17 -14 -16 -14 -18 -14 -16 -14 -16 -13 -17 -14 -17 -12 0 0 -17 -12 -18 -12 -17 -11 -18 -10 -16 -11 -18 -10 -18 -11 -17 -9 -18 -9 -18 -7 -18 -7 -17 -8 -17 -8 -18 -6 -18 -7 -18 -5 -20 -6 -18 -4 -19 -4 -18 -3 -19 -5 -19 -5 -20 -5 -19 -4 -19 -5 -18 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7722045,0,110,0,0,7.93677,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -9 -22 -9 -24 -10 -23 -11 -24 -12 -20 -11 -21 -12 -20 -12 -20 -13 -20 -14 -20 -14 -20 -15 -19 -15 -19 -15 -17 -15 -20 -15 -17 -13 -18 -14 -16 -13 -17 -14 -16 -14 -18 -14 -16 -14 -16 -13 -17 -14 -17 -12 0 0 -17 -12 -18 -12 -17 -11 -18 -10 -16 -11 -18 -10 -18 -11 -17 -9 -18 -9 -18 -7 -18 -7 -17 -8 -17 -8 -18 -6 -18 -7 -18 -5 -20 -6 -18 -4 -19 -4 -18 -3 -19 -5 -19 -5 -20 -5 -19 -4 -19 -5 -18 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7722045,0,110,0,0,7.94351,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -9 -22 -9 -24 -10 -23 -11 -24 -12 -20 -11 -21 -12 -20 -12 -20 -13 -20 -14 -20 -14 -20 -15 -19 -15 -19 -15 -17 -15 -20 -15 -17 -13 -18 -14 -16 -13 -17 -14 -16 -14 -18 -14 -16 -14 -16 -13 -17 -14 -17 -12 0 0 -17 -12 -18 -12 -17 -11 -18 -10 -16 -11 -18 -10 -18 -11 -17 -9 -18 -9 -18 -7 -18 -7 -17 -8 -17 -8 -18 -6 -18 -7 -18 -5 -20 -6 -18 -4 -19 -4 -18 -3 -19 -5 -19 -5 -20 -5 -19 -4 -19 -5 -18 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7722045,0,110,0,0,7.95027,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -9 -22 -9 -24 -10 -23 -11 -24 -12 -20 -11 -21 -12 -20 -12 -20 -13 -20 -14 -20 -14 -20 -15 -19 -15 -19 -15 -17 -15 -20 -15 -17 -13 -18 -14 -16 -13 -17 -14 -16 -14 -18 -14 -16 -14 -16 -13 -17 -14 -17 -12 0 0 -17 -12 -18 -12 -17 -11 -18 -10 -16 -11 -18 -10 -18 -11 -17 -9 -18 -9 -18 -7 -18 -7 -17 -8 -17 -8 -18 -6 -18 -7 -18 -5 -20 -6 -18 -4 -19 -4 -18 -3 -19 -5 -19 -5 -20 -5 -19 -4 -19 -5 -18 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,2,6,1,7724414,0,110,0,0,7.95714,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -11 -22 -11 -23 -12 -22 -13 -22 -14 -19 -13 -20 -14 -19 -14 -19 -15 -19 -16 -19 -17 -19 -17 -18 -17 -17 -17 -16 -16 -18 -17 -15 -15 -16 -15 -15 -15 -15 -15 -15 -15 -16 -15 -14 -15 -15 -15 -16 -16 -15 -13 0 0 -15 -14 -16 -13 -16 -12 -16 -12 -15 -12 -16 -12 -16 -13 -16 -11 -17 -11 -16 -10 -17 -10 -16 -10 -17 -10 -17 -9 -17 -9 -17 -8 -19 -9 -17 -6 -17 -6 -17 -6 -18 -7 -18 -7 -19 -7 -18 -6 -18 -8 -18 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,2,6,1,7724414,0,110,0,0,7.96402,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -11 -22 -11 -23 -12 -22 -13 -22 -14 -19 -13 -20 -14 -19 -14 -19 -15 -19 -16 -19 -17 -19 -17 -18 -17 -17 -17 -16 -16 -18 -17 -15 -15 -16 -15 -15 -15 -15 -15 -15 -15 -16 -15 -14 -15 -15 -15 -16 -16 -15 -13 0 0 -15 -14 -16 -13 -16 -12 -16 -12 -15 -12 -16 -12 -16 -13 -16 -11 -17 -11 -16 -10 -17 -10 -16 -10 -17 -10 -17 -9 -17 -9 -17 -8 -19 -9 -17 -6 -17 -6 -17 -6 -18 -7 -18 -7 -19 -7 -18 -6 -18 -8 -18 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7724819,0,110,0,0,7.97093,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 24 -6 23 -6 24 -8 24 -8 24 -8 22 -9 22 -9 21 -10 22 -10 21 -12 21 -11 22 -11 21 -12 20 -12 19 -11 21 -10 19 -11 19 -10 18 -10 18 -11 18 -10 19 -11 17 -10 17 -10 19 -9 18 0 0 -9 18 -8 18 -8 18 -6 18 -7 17 -6 18 -7 18 -6 17 -5 19 -4 18 -4 18 -4 17 -3 18 -3 18 -3 18 -2 18 -2 20 -1 17 -1 18 0 17 -1 18 0 18 0 19 1 18 -1 19 1 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7724819,0,110,0,0,7.97692,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 24 -6 23 -6 24 -8 24 -8 24 -8 22 -9 22 -9 21 -10 22 -10 21 -12 21 -11 22 -11 21 -12 20 -12 19 -11 21 -10 19 -11 19 -10 18 -10 18 -11 18 -10 19 -11 17 -10 17 -10 19 -9 18 0 0 -9 18 -8 18 -8 18 -6 18 -7 17 -6 18 -7 18 -6 17 -5 19 -4 18 -4 18 -4 17 -3 18 -3 18 -3 18 -2 18 -2 20 -1 17 -1 18 0 17 -1 18 0 18 0 19 1 18 -1 19 1 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7724819,0,110,0,0,7.98287,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 24 -6 23 -6 24 -8 24 -8 24 -8 22 -9 22 -9 21 -10 22 -10 21 -12 21 -11 22 -11 21 -12 20 -12 19 -11 21 -10 19 -11 19 -10 18 -10 18 -11 18 -10 19 -11 17 -10 17 -10 19 -9 18 0 0 -9 18 -8 18 -8 18 -6 18 -7 17 -6 18 -7 18 -6 17 -5 19 -4 18 -4 18 -4 17 -3 18 -3 18 -3 18 -2 18 -2 20 -1 17 -1 18 0 17 -1 18 0 18 0 19 1 18 -1 19 1 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,5,6,1,7724819,0,110,0,0,7.98881,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 24 -6 23 -6 24 -8 24 -8 24 -8 22 -9 22 -9 21 -10 22 -10 21 -12 21 -11 22 -11 21 -12 20 -12 19 -11 21 -10 19 -11 19 -10 18 -10 18 -11 18 -10 19 -11 17 -10 17 -10 19 -9 18 0 0 -9 18 -8 18 -8 18 -6 18 -7 17 -6 18 -7 18 -6 17 -5 19 -4 18 -4 18 -4 17 -3 18 -3 18 -3 18 -2 18 -2 20 -1 17 -1 18 0 17 -1 18 0 18 0 19 1 18 -1 19 1 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,2,6,1,7725208,0,110,0,0,7.99479,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 23 7 22 8 23 6 24 6 25 5 22 4 23 4 23 3 23 3 23 1 24 2 24 1 23 1 23 0 22 2 24 1 21 1 22 1 20 1 21 0 20 2 21 -1 20 1 20 1 22 2 20 0 0 2 20 3 20 3 19 4 19 3 18 4 19 4 19 4 17 5 19 6 17 6 17 5 17 6 17 7 16 7 17 8 16 8 18 9 15 9 16 9 14 9 16 9 16 10 16 10 15 9 16 10 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,2,6,1,7725208,0,110,0,0,8.0003,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 23 7 22 8 23 6 24 6 25 5 22 4 23 4 23 3 23 3 23 1 24 2 24 1 23 1 23 0 22 2 24 1 21 1 22 1 20 1 21 0 20 2 21 -1 20 1 20 1 22 2 20 0 0 2 20 3 20 3 19 4 19 3 18 4 19 4 19 4 17 5 19 6 17 6 17 5 17 6 17 7 16 7 17 8 16 8 18 9 15 9 16 9 14 9 16 9 16 10 16 10 15 9 16 10 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,1,6,1,7725568,0,110,0,0,8.00559,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 15 -19 14 -21 15 -22 13 -23 14 -21 11 -22 12 -20 11 -22 11 -23 9 -24 9 -24 9 -24 8 -23 7 -22 7 -24 9 -20 7 -22 8 -20 7 -21 7 -20 7 -21 7 -21 6 -19 6 -21 7 -19 7 0 0 -19 8 -20 9 -18 8 -18 10 -17 7 -17 10 -18 9 -16 9 -17 11 -16 11 -16 11 -16 10 -16 11 -15 11 -15 12 -14 12 -16 13 -13 12 -13 13 -12 13 -14 13 -14 13 -14 14 -13 14 -14 13 -12 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,1,6,1,7725919,0,110,0,0,8.01176,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 -15 -20 -15 -21 -16 -20 -18 -20 -18 -17 -17 -17 -18 -17 -17 -17 -19 -16 -19 -16 -20 -16 -20 -15 -20 -15 -20 -13 -19 -16 -20 -13 -18 -14 -19 -13 -18 -13 -18 -13 -18 -13 -18 -12 -18 -13 -17 -14 -19 -13 -16 0 0 -14 -16 -15 -16 -14 -15 -15 -15 -12 -15 -14 -15 -14 -15 -14 -13 -15 -14 -15 -12 -15 -12 -14 -13 -15 -12 -16 -11 -16 -12 -16 -11 -18 -11 -16 -9 -16 -9 -16 -8 -17 -10 -17 -10 -18 -10 -18 -9 -17 -10 -17 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7944667,0,110,0,0,8.12003,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -17 -18 -17 -21 -19 -19 -20 -19 -20 -16 -19 -16 -19 -16 -19 -16 -20 -15 -21 -15 -22 -15 -22 -14 -21 -14 -22 -12 -21 -15 -22 -12 -19 -13 -20 -12 -18 -13 -19 -12 -19 -13 -19 -11 -19 -12 -18 -13 -20 -13 -17 0 0 -13 -17 -15 -17 -14 -16 -15 -16 -12 -16 -15 -15 -15 -16 -14 -14 -15 -14 -15 -13 -16 -13 -15 -14 -16 -13 -16 -12 -17 -12 -17 -11 -19 -12 -16 -9 -17 -10 -17 -8 -17 -10 -18 -10 -19 -10 -18 -9 -18 -11 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7944667,0,110,0,0,8.12755,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -17 -18 -17 -21 -19 -19 -20 -19 -20 -16 -19 -16 -19 -16 -19 -16 -20 -15 -21 -15 -22 -15 -22 -14 -21 -14 -22 -12 -21 -15 -22 -12 -19 -13 -20 -12 -18 -13 -19 -12 -19 -13 -19 -11 -19 -12 -18 -13 -20 -13 -17 0 0 -13 -17 -15 -17 -14 -16 -15 -16 -12 -16 -15 -15 -15 -16 -14 -14 -15 -14 -15 -13 -16 -13 -15 -14 -16 -13 -16 -12 -17 -12 -17 -11 -19 -12 -16 -9 -17 -10 -17 -8 -17 -10 -18 -10 -19 -10 -18 -9 -18 -11 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7944667,0,110,0,0,8.1346,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -17 -18 -17 -21 -19 -19 -20 -19 -20 -16 -19 -16 -19 -16 -19 -16 -20 -15 -21 -15 -22 -15 -22 -14 -21 -14 -22 -12 -21 -15 -22 -12 -19 -13 -20 -12 -18 -13 -19 -12 -19 -13 -19 -11 -19 -12 -18 -13 -20 -13 -17 0 0 -13 -17 -15 -17 -14 -16 -15 -16 -12 -16 -15 -15 -15 -16 -14 -14 -15 -14 -15 -13 -16 -13 -15 -14 -16 -13 -16 -12 -17 -12 -17 -11 -19 -12 -16 -9 -17 -10 -17 -8 -17 -10 -18 -10 -19 -10 -18 -9 -18 -11 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7944667,0,110,0,0,8.14152,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -17 -18 -17 -21 -19 -19 -20 -19 -20 -16 -19 -16 -19 -16 -19 -16 -20 -15 -21 -15 -22 -15 -22 -14 -21 -14 -22 -12 -21 -15 -22 -12 -19 -13 -20 -12 -18 -13 -19 -12 -19 -13 -19 -11 -19 -12 -18 -13 -20 -13 -17 0 0 -13 -17 -15 -17 -14 -16 -15 -16 -12 -16 -15 -15 -15 -16 -14 -14 -15 -14 -15 -13 -16 -13 -15 -14 -16 -13 -16 -12 -17 -12 -17 -11 -19 -12 -16 -9 -17 -10 -17 -8 -17 -10 -18 -10 -19 -10 -18 -9 -18 -11 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7944667,0,110,0,0,8.14849,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -17 -18 -17 -21 -19 -19 -20 -19 -20 -16 -19 -16 -19 -16 -19 -16 -20 -15 -21 -15 -22 -15 -22 -14 -21 -14 -22 -12 -21 -15 -22 -12 -19 -13 -20 -12 -18 -13 -19 -12 -19 -13 -19 -11 -19 -12 -18 -13 -20 -13 -17 0 0 -13 -17 -15 -17 -14 -16 -15 -16 -12 -16 -15 -15 -15 -16 -14 -14 -15 -14 -15 -13 -16 -13 -15 -14 -16 -13 -16 -12 -17 -12 -17 -11 -19 -12 -16 -9 -17 -10 -17 -8 -17 -10 -18 -10 -19 -10 -18 -9 -18 -11 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,7944667,0,110,0,0,8.15566,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -17 -18 -17 -21 -19 -19 -20 -19 -20 -16 -19 -16 -19 -16 -19 -16 -20 -15 -21 -15 -22 -15 -22 -14 -21 -14 -22 -12 -21 -15 -22 -12 -19 -13 -20 -12 -18 -13 -19 -12 -19 -13 -19 -11 -19 -12 -18 -13 -20 -13 -17 0 0 -13 -17 -15 -17 -14 -16 -15 -16 -12 -16 -15 -15 -15 -16 -14 -14 -15 -14 -15 -13 -16 -13 -15 -14 -16 -13 -16 -12 -17 -12 -17 -11 -19 -12 -16 -9 -17 -10 -17 -8 -17 -10 -18 -10 -19 -10 -18 -9 -18 -11 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
